# file...... out_house.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,heating_demand[kW],cooling_demand[kW],heating_setpoint[degF],air_temperature[degF],outdoor_temperature[degF]
2012-01-01 05:13:00 UTC,+2.96397,+1.29227,+65,+65.4257,+26.6906
2012-01-01 05:14:00 UTC,+2.96354,+1.29236,+65,+65.4088,+26.6715
2012-01-01 05:15:00 UTC,+2.96312,+1.29245,+65,+65.3918,+26.6526
2012-01-01 05:16:00 UTC,+2.96271,+1.29254,+65,+65.3748,+26.634
2012-01-01 05:17:00 UTC,+2.9623,+1.29264,+65,+65.3579,+26.6156
2012-01-01 05:18:00 UTC,+2.9619,+1.29272,+65,+65.3409,+26.5975
2012-01-01 05:19:00 UTC,+2.9615,+1.29281,+65,+65.3239,+26.5796
2012-01-01 05:20:00 UTC,+2.96111,+1.2929,+65,+65.3069,+26.562
2012-01-01 05:21:00 UTC,+2.96072,+1.29298,+65,+65.2898,+26.5446
2012-01-01 05:22:00 UTC,+2.96034,+1.29307,+65,+65.2728,+26.5275
2012-01-01 05:23:00 UTC,+2.95996,+1.29315,+65,+65.2558,+26.5106
2012-01-01 05:24:00 UTC,+2.95959,+1.29323,+65,+65.2388,+26.494
2012-01-01 05:25:00 UTC,+2.95923,+1.29331,+65,+65.2218,+26.4776
2012-01-01 05:26:00 UTC,+2.95887,+1.29339,+65,+65.2048,+26.4615
2012-01-01 05:27:00 UTC,+2.95852,+1.29347,+65,+65.1879,+26.4456
2012-01-01 05:28:00 UTC,+2.95817,+1.29355,+65,+65.1709,+26.43
2012-01-01 05:29:00 UTC,+2.95783,+1.29362,+65,+65.1539,+26.4146
2012-01-01 05:30:00 UTC,+2.9575,+1.2937,+65,+65.1369,+26.3995
2012-01-01 05:31:00 UTC,+2.95717,+1.29377,+65,+65.12,+26.3846
2012-01-01 05:32:00 UTC,+2.95684,+1.29384,+65,+65.103,+26.37
2012-01-01 05:33:00 UTC,+2.95652,+1.29392,+65,+65.0861,+26.3556
2012-01-01 05:34:00 UTC,+2.95621,+1.29398,+65,+65.0691,+26.3415
2012-01-01 05:35:00 UTC,+2.9559,+1.29405,+65,+65.0522,+26.3276
2012-01-01 05:36:00 UTC,+2.9556,+1.29412,+65,+65.0353,+26.314
2012-01-01 05:37:00 UTC,+2.9553,+1.29419,+65,+65.0183,+26.3006
2012-01-01 05:38:00 UTC,+2.95501,+1.29425,+65,+65.0014,+26.2875
2012-01-01 05:39:00 UTC,+2.95473,+1.29431,+65,+64.9845,+26.2746
2012-01-01 05:40:00 UTC,+2.95445,+1.29438,+65,+64.9676,+26.262
2012-01-01 05:41:00 UTC,+2.95417,+1.29444,+65,+64.9508,+26.2496
2012-01-01 05:42:00 UTC,+2.95391,+1.2945,+65,+64.9339,+26.2375
2012-01-01 05:43:00 UTC,+2.95364,+1.29456,+65,+64.917,+26.2256
2012-01-01 05:44:00 UTC,+2.95339,+1.29461,+65,+64.9002,+26.214
2012-01-01 05:45:00 UTC,+2.95313,+1.29467,+65,+64.8833,+26.2026
2012-01-01 05:46:00 UTC,+2.95289,+1.29472,+65,+64.8665,+26.1915
2012-01-01 05:47:00 UTC,+2.95265,+1.29478,+65,+64.8497,+26.1806
2012-01-01 05:48:00 UTC,+2.95241,+1.29483,+65,+64.8329,+26.17
2012-01-01 05:49:00 UTC,+2.95218,+1.29488,+65,+64.8161,+26.1596
2012-01-01 05:50:00 UTC,+2.95196,+1.29493,+65,+64.7993,+26.1495
2012-01-01 05:51:00 UTC,+2.95174,+1.29498,+65,+64.7825,+26.1396
2012-01-01 05:52:00 UTC,+2.95153,+1.29503,+65,+64.7657,+26.13
2012-01-01 05:53:00 UTC,+2.95132,+1.29507,+65,+64.749,+26.1206
2012-01-01 05:54:00 UTC,+2.95112,+1.29512,+65,+64.7322,+26.1115
2012-01-01 05:55:00 UTC,+2.95093,+1.29516,+65,+64.7155,+26.1026
2012-01-01 05:56:00 UTC,+2.95073,+1.2952,+65,+64.6988,+26.094
2012-01-01 05:57:00 UTC,+2.95055,+1.29524,+65,+64.6821,+26.0856
2012-01-01 05:58:00 UTC,+2.95037,+1.29528,+65,+64.6654,+26.0775
2012-01-01 05:59:00 UTC,+2.9502,+1.29532,+65,+64.6487,+26.0696
2012-01-01 06:00:00 UTC,+2.95003,+1.29536,+65,+64.632,+26.062
2012-01-01 06:01:00 UTC,+2.95022,+1.29532,+65,+64.6154,+26.0708
2012-01-01 06:02:00 UTC,+2.95041,+1.29528,+65,+64.5988,+26.0794
2012-01-01 06:03:00 UTC,+2.95059,+1.29523,+65,+64.5823,+26.0876
2012-01-01 06:04:00 UTC,+2.95077,+1.2952,+65,+64.5659,+26.0956
2012-01-01 06:05:00 UTC,+2.95094,+1.29516,+65,+64.5495,+26.1032
2012-01-01 06:06:00 UTC,+2.9511,+1.29512,+65,+64.5332,+26.1106
2012-01-01 06:07:00 UTC,+2.95126,+1.29509,+65,+64.5201,+26.1176
2012-01-01 06:08:00 UTC,+2.95141,+1.29505,+65,+64.5067,+26.1244
2012-01-01 06:09:00 UTC,+2.95155,+1.29502,+65,+64.493,+26.1308
2012-01-01 06:10:00 UTC,+2.95168,+1.29499,+65,+64.479,+26.137
2012-01-01 06:11:00 UTC,+2.95181,+1.29496,+65,+64.4648,+26.1428
2012-01-01 06:12:00 UTC,+2.95194,+1.29494,+65,+64.4504,+26.1484
2012-01-01 06:13:00 UTC,+2.95205,+1.29491,+65,+64.4359,+26.1536
2012-01-01 06:14:00 UTC,+2.95216,+1.29489,+65,+64.4213,+26.1586
2012-01-01 06:15:00 UTC,+2.95226,+1.29486,+65,+64.4065,+26.1632
2012-01-01 06:16:00 UTC,+2.95236,+1.29484,+65,+64.3917,+26.1676
2012-01-01 06:17:00 UTC,+2.95245,+1.29482,+65,+64.3768,+26.1716
2012-01-01 06:18:00 UTC,+2.95253,+1.2948,+65,+64.3619,+26.1754
2012-01-01 06:19:00 UTC,+2.95261,+1.29479,+65,+64.3469,+26.1788
2012-01-01 06:20:00 UTC,+2.95268,+1.29477,+65,+64.3318,+26.182
2012-01-01 06:21:00 UTC,+2.95274,+1.29476,+65,+64.3168,+26.1848
2012-01-01 06:22:00 UTC,+2.9528,+1.29474,+65,+64.3017,+26.1874
2012-01-01 06:23:00 UTC,+2.95285,+1.29473,+65,+64.2865,+26.1896
2012-01-01 06:24:00 UTC,+2.95289,+1.29472,+65,+64.2714,+26.1916
2012-01-01 06:25:00 UTC,+2.95293,+1.29471,+65,+64.2562,+26.1932
2012-01-01 06:26:00 UTC,+2.95296,+1.29471,+65,+64.2411,+26.1946
2012-01-01 06:27:00 UTC,+2.95298,+1.2947,+65,+64.2259,+26.1956
2012-01-01 06:28:00 UTC,+2.953,+1.2947,+65,+64.2107,+26.1964
2012-01-01 06:29:00 UTC,+2.95301,+1.2947,+65,+64.1955,+26.1968
2012-01-01 06:30:00 UTC,+2.95301,+1.2947,+65,+64.1803,+26.197
2012-01-01 06:31:00 UTC,+2.95301,+1.2947,+65,+64.1651,+26.1968
2012-01-01 06:32:00 UTC,+2.953,+1.2947,+65,+64.1499,+26.1964
2012-01-01 06:33:00 UTC,+2.95298,+1.2947,+65,+64.1347,+26.1956
2012-01-01 06:34:00 UTC,+2.95296,+1.29471,+65,+64.1195,+26.1946
2012-01-01 06:35:00 UTC,+2.95293,+1.29471,+65,+64.1043,+26.1932
2012-01-01 06:36:00 UTC,+2.95289,+1.29472,+65,+64.0891,+26.1916
2012-01-01 06:37:00 UTC,+2.95285,+1.29473,+65,+64.0738,+26.1896
2012-01-01 06:38:00 UTC,+2.9528,+1.29474,+65,+64.0586,+26.1874
2012-01-01 06:39:00 UTC,+2.95274,+1.29476,+65,+64.0434,+26.1848
2012-01-01 06:40:00 UTC,+2.95268,+1.29477,+65,+64.0282,+26.182
2012-01-01 06:41:00 UTC,+2.95261,+1.29479,+65,+64.013,+26.1788
2012-01-01 06:42:00 UTC,+2.95253,+1.2948,+65,+63.9977,+26.1754
2012-01-01 06:43:00 UTC,+2.95245,+1.29482,+65,+64.3501,+26.1716
2012-01-01 06:44:00 UTC,+2.95236,+1.29484,+65,+64.6493,+26.1676
2012-01-01 06:45:00 UTC,+2.95226,+1.29486,+65,+64.9041,+26.1632
2012-01-01 06:46:00 UTC,+2.95216,+1.29489,+65,+65.1218,+26.1586
2012-01-01 06:47:00 UTC,+2.95205,+1.29491,+65,+65.3084,+26.1536
2012-01-01 06:48:00 UTC,+2.95194,+1.29494,+65,+65.469,+26.1484
2012-01-01 06:49:00 UTC,+2.95181,+1.29496,+65,+65.6079,+26.1428
2012-01-01 06:50:00 UTC,+2.95168,+1.29499,+65,+65.7286,+26.137
2012-01-01 06:51:00 UTC,+2.95155,+1.29502,+65,+65.8342,+26.1308
2012-01-01 06:52:00 UTC,+2.95141,+1.29505,+65,+65.927,+26.1244
2012-01-01 06:53:00 UTC,+2.95126,+1.29509,+65,+66.0091,+26.1176
2012-01-01 06:54:00 UTC,+2.9511,+1.29512,+65,+65.7153,+26.1106
2012-01-01 06:55:00 UTC,+2.95094,+1.29516,+65,+65.4671,+26.1032
2012-01-01 06:56:00 UTC,+2.95077,+1.2952,+65,+65.2571,+26.0956
2012-01-01 06:57:00 UTC,+2.95059,+1.29523,+65,+65.079,+26.0876
2012-01-01 06:58:00 UTC,+2.95041,+1.29528,+65,+64.9276,+26.0794
2012-01-01 06:59:00 UTC,+2.95022,+1.29532,+65,+64.7985,+26.0708
2012-01-01 07:00:00 UTC,+2.95003,+1.29536,+65,+64.6881,+26.062
2012-01-01 07:01:00 UTC,+2.94944,+1.29549,+65,+64.5933,+26.0351
2012-01-01 07:02:00 UTC,+2.94885,+1.29562,+65,+64.5115,+26.0086
2012-01-01 07:03:00 UTC,+2.94827,+1.29575,+65,+64.4407,+25.9823
2012-01-01 07:04:00 UTC,+2.9477,+1.29588,+65,+64.379,+25.9564
2012-01-01 07:05:00 UTC,+2.94714,+1.29601,+65,+64.3249,+25.9307
2012-01-01 07:06:00 UTC,+2.94658,+1.29613,+65,+64.2774,+25.9054
2012-01-01 07:07:00 UTC,+2.94603,+1.29626,+65,+64.2418,+25.8803
2012-01-01 07:08:00 UTC,+2.94548,+1.29638,+65,+64.2098,+25.8556
2012-01-01 07:09:00 UTC,+2.94494,+1.2965,+65,+64.1809,+25.8311
2012-01-01 07:10:00 UTC,+2.94441,+1.29662,+65,+64.1545,+25.807
2012-01-01 07:11:00 UTC,+2.94389,+1.29673,+65,+64.1303,+25.7831
2012-01-01 07:12:00 UTC,+2.94337,+1.29685,+65,+64.1079,+25.7596
2012-01-01 07:13:00 UTC,+2.94286,+1.29696,+65,+64.087,+25.7363
2012-01-01 07:14:00 UTC,+2.94236,+1.29708,+65,+64.0673,+25.7134
2012-01-01 07:15:00 UTC,+2.94186,+1.29719,+65,+64.0488,+25.6907
2012-01-01 07:16:00 UTC,+2.94137,+1.2973,+65,+64.0312,+25.6684
2012-01-01 07:17:00 UTC,+2.94089,+1.29741,+65,+64.0143,+25.6463
2012-01-01 07:18:00 UTC,+2.94041,+1.29751,+65,+63.9981,+25.6246
2012-01-01 07:19:00 UTC,+2.93994,+1.29762,+65,+64.3456,+25.6031
2012-01-01 07:20:00 UTC,+2.93948,+1.29772,+65,+64.641,+25.582
2012-01-01 07:21:00 UTC,+2.93902,+1.29783,+65,+64.8928,+25.5611
2012-01-01 07:22:00 UTC,+2.93857,+1.29793,+65,+65.1081,+25.5406
2012-01-01 07:23:00 UTC,+2.93813,+1.29803,+65,+65.293,+25.5203
2012-01-01 07:24:00 UTC,+2.93769,+1.29813,+65,+65.4523,+25.5004
2012-01-01 07:25:00 UTC,+2.93726,+1.29822,+65,+65.5903,+25.4807
2012-01-01 07:26:00 UTC,+2.93684,+1.29832,+65,+65.7106,+25.4614
2012-01-01 07:27:00 UTC,+2.93642,+1.29841,+65,+65.8158,+25.4423
2012-01-01 07:28:00 UTC,+2.93601,+1.2985,+65,+65.9087,+25.4236
2012-01-01 07:29:00 UTC,+2.93561,+1.29859,+65,+65.991,+25.4051
2012-01-01 07:30:00 UTC,+2.93521,+1.29868,+65,+66.0647,+25.387
2012-01-01 07:31:00 UTC,+2.93482,+1.29877,+65,+65.7697,+25.3691
2012-01-01 07:32:00 UTC,+2.93444,+1.29886,+65,+65.521,+25.3516
2012-01-01 07:33:00 UTC,+2.93406,+1.29894,+65,+65.3109,+25.3343
2012-01-01 07:34:00 UTC,+2.93369,+1.29903,+65,+65.1332,+25.3174
2012-01-01 07:35:00 UTC,+2.93333,+1.29911,+65,+64.9824,+25.3007
2012-01-01 07:36:00 UTC,+2.93297,+1.29919,+65,+64.8543,+25.2844
2012-01-01 07:37:00 UTC,+2.93262,+1.29927,+65,+64.7452,+25.2683
2012-01-01 07:38:00 UTC,+2.93228,+1.29935,+65,+64.6518,+25.2526
2012-01-01 07:39:00 UTC,+2.93194,+1.29942,+65,+64.5717,+25.2371
2012-01-01 07:40:00 UTC,+2.93161,+1.2995,+65,+64.5027,+25.222
2012-01-01 07:41:00 UTC,+2.93129,+1.29957,+65,+64.4429,+25.2071
2012-01-01 07:42:00 UTC,+2.93097,+1.29964,+65,+64.3909,+25.1926
2012-01-01 07:43:00 UTC,+2.93066,+1.29971,+65,+64.3454,+25.1783
2012-01-01 07:44:00 UTC,+2.93036,+1.29978,+65,+64.3054,+25.1644
2012-01-01 07:45:00 UTC,+2.93006,+1.29985,+65,+64.2699,+25.1507
2012-01-01 07:46:00 UTC,+2.92977,+1.29991,+65,+64.2382,+25.1374
2012-01-01 07:47:00 UTC,+2.92949,+1.29998,+65,+64.2097,+25.1243
2012-01-01 07:48:00 UTC,+2.92921,+1.30004,+65,+64.1839,+25.1116
2012-01-01 07:49:00 UTC,+2.92894,+1.3001,+65,+64.1603,+25.0991
2012-01-01 07:50:00 UTC,+2.92868,+1.30016,+65,+64.1386,+25.087
2012-01-01 07:51:00 UTC,+2.92842,+1.30022,+65,+64.1185,+25.0751
2012-01-01 07:52:00 UTC,+2.92817,+1.30028,+65,+64.0998,+25.0636
2012-01-01 07:53:00 UTC,+2.92792,+1.30033,+65,+64.0821,+25.0523
2012-01-01 07:54:00 UTC,+2.92769,+1.30039,+65,+64.0654,+25.0414
2012-01-01 07:55:00 UTC,+2.92745,+1.30044,+65,+64.0495,+25.0307
2012-01-01 07:56:00 UTC,+2.92723,+1.30049,+65,+64.0343,+25.0204
2012-01-01 07:57:00 UTC,+2.92701,+1.30054,+65,+64.0196,+25.0103
2012-01-01 07:58:00 UTC,+2.9268,+1.30059,+65,+64.0054,+25.0006
2012-01-01 07:59:00 UTC,+2.9266,+1.30063,+65,+63.9917,+24.9911
2012-01-01 08:00:00 UTC,+2.9264,+1.30068,+65,+64.3365,+24.982
2012-01-01 08:01:00 UTC,+2.9264,+1.30068,+65,+64.6298,+24.982
2012-01-01 08:02:00 UTC,+2.9264,+1.30068,+65,+64.8802,+24.982
2012-01-01 08:03:00 UTC,+2.9264,+1.30068,+65,+65.0947,+24.982
2012-01-01 08:04:00 UTC,+2.9264,+1.30068,+65,+65.2793,+24.982
2012-01-01 08:05:00 UTC,+2.9264,+1.30068,+65,+65.4388,+24.982
2012-01-01 08:06:00 UTC,+2.9264,+1.30068,+65,+65.5777,+24.982
2012-01-01 08:07:00 UTC,+2.9264,+1.30068,+65,+65.7081,+24.982
2012-01-01 08:08:00 UTC,+2.9264,+1.30068,+65,+65.8227,+24.982
2012-01-01 08:09:00 UTC,+2.9264,+1.30068,+65,+65.9241,+24.982
2012-01-01 08:10:00 UTC,+2.9264,+1.30068,+65,+66.0144,+24.982
2012-01-01 08:11:00 UTC,+2.9264,+1.30068,+65,+65.7373,+24.982
2012-01-01 08:12:00 UTC,+2.9264,+1.30068,+65,+65.5042,+24.982
2012-01-01 08:13:00 UTC,+2.9264,+1.30068,+65,+65.3078,+24.982
2012-01-01 08:14:00 UTC,+2.9264,+1.30068,+65,+65.1423,+24.982
2012-01-01 08:15:00 UTC,+2.9264,+1.30068,+65,+65.0024,+24.982
2012-01-01 08:16:00 UTC,+2.9264,+1.30068,+65,+64.8841,+24.982
2012-01-01 08:17:00 UTC,+2.9264,+1.30068,+65,+64.7838,+24.982
2012-01-01 08:18:00 UTC,+2.9264,+1.30068,+65,+64.6985,+24.982
2012-01-01 08:19:00 UTC,+2.9264,+1.30068,+65,+64.6258,+24.982
2012-01-01 08:20:00 UTC,+2.9264,+1.30068,+65,+64.5637,+24.982
2012-01-01 08:21:00 UTC,+2.9264,+1.30068,+65,+64.5104,+24.982
2012-01-01 08:22:00 UTC,+2.9264,+1.30068,+65,+64.4645,+24.982
2012-01-01 08:23:00 UTC,+2.9264,+1.30068,+65,+64.4247,+24.982
2012-01-01 08:24:00 UTC,+2.9264,+1.30068,+65,+64.3902,+24.982
2012-01-01 08:25:00 UTC,+2.9264,+1.30068,+65,+64.3599,+24.982
2012-01-01 08:26:00 UTC,+2.9264,+1.30068,+65,+64.3333,+24.982
2012-01-01 08:27:00 UTC,+2.9264,+1.30068,+65,+64.3097,+24.982
2012-01-01 08:28:00 UTC,+2.9264,+1.30068,+65,+64.2886,+24.982
2012-01-01 08:29:00 UTC,+2.9264,+1.30068,+65,+64.2697,+24.982
2012-01-01 08:30:00 UTC,+2.9264,+1.30068,+65,+64.2526,+24.982
2012-01-01 08:31:00 UTC,+2.9264,+1.30068,+65,+64.237,+24.982
2012-01-01 08:32:00 UTC,+2.9264,+1.30068,+65,+64.2226,+24.982
2012-01-01 08:33:00 UTC,+2.9264,+1.30068,+65,+64.2093,+24.982
2012-01-01 08:34:00 UTC,+2.9264,+1.30068,+65,+64.1968,+24.982
2012-01-01 08:35:00 UTC,+2.9264,+1.30068,+65,+64.1852,+24.982
2012-01-01 08:36:00 UTC,+2.9264,+1.30068,+65,+64.1741,+24.982
2012-01-01 08:37:00 UTC,+2.9264,+1.30068,+65,+64.1636,+24.982
2012-01-01 08:38:00 UTC,+2.9264,+1.30068,+65,+64.1535,+24.982
2012-01-01 08:39:00 UTC,+2.9264,+1.30068,+65,+64.1438,+24.982
2012-01-01 08:40:00 UTC,+2.9264,+1.30068,+65,+64.1344,+24.982
2012-01-01 08:41:00 UTC,+2.9264,+1.30068,+65,+64.1253,+24.982
2012-01-01 08:42:00 UTC,+2.9264,+1.30068,+65,+64.1164,+24.982
2012-01-01 08:43:00 UTC,+2.9264,+1.30068,+65,+64.1078,+24.982
2012-01-01 08:44:00 UTC,+2.9264,+1.30068,+65,+64.0992,+24.982
2012-01-01 08:45:00 UTC,+2.9264,+1.30068,+65,+64.0909,+24.982
2012-01-01 08:46:00 UTC,+2.9264,+1.30068,+65,+64.0826,+24.982
2012-01-01 08:47:00 UTC,+2.9264,+1.30068,+65,+64.0745,+24.982
2012-01-01 08:48:00 UTC,+2.9264,+1.30068,+65,+64.0664,+24.982
2012-01-01 08:49:00 UTC,+2.9264,+1.30068,+65,+64.0585,+24.982
2012-01-01 08:50:00 UTC,+2.9264,+1.30068,+65,+64.0506,+24.982
2012-01-01 08:51:00 UTC,+2.9264,+1.30068,+65,+64.0428,+24.982
2012-01-01 08:52:00 UTC,+2.9264,+1.30068,+65,+64.035,+24.982
2012-01-01 08:53:00 UTC,+2.9264,+1.30068,+65,+64.0273,+24.982
2012-01-01 08:54:00 UTC,+2.9264,+1.30068,+65,+64.0196,+24.982
2012-01-01 08:55:00 UTC,+2.9264,+1.30068,+65,+64.0119,+24.982
2012-01-01 08:56:00 UTC,+2.9264,+1.30068,+65,+64.0043,+24.982
2012-01-01 08:57:00 UTC,+2.9264,+1.30068,+65,+63.9967,+24.982
2012-01-01 08:58:00 UTC,+2.9264,+1.30068,+65,+64.3473,+24.982
2012-01-01 08:59:00 UTC,+2.9264,+1.30068,+65,+64.6463,+24.982
2012-01-01 09:00:00 UTC,+2.9264,+1.30068,+65,+64.9019,+24.982
2012-01-01 09:01:00 UTC,+2.92604,+1.30076,+65,+65.1215,+24.9658
2012-01-01 09:02:00 UTC,+2.9257,+1.30083,+65,+65.3105,+24.9501
2012-01-01 09:03:00 UTC,+2.92538,+1.30091,+65,+65.4739,+24.935
2012-01-01 09:04:00 UTC,+2.92506,+1.30098,+65,+65.616,+24.9204
2012-01-01 09:05:00 UTC,+2.92476,+1.30105,+65,+65.7402,+24.9064
2012-01-01 09:06:00 UTC,+2.92446,+1.30112,+65,+65.8497,+24.8929
2012-01-01 09:07:00 UTC,+2.92418,+1.30118,+65,+65.9534,+24.88
2012-01-01 09:08:00 UTC,+2.92392,+1.30124,+65,+66.0458,+24.8676
2012-01-01 09:09:00 UTC,+2.92366,+1.3013,+65,+65.7716,+24.8558
2012-01-01 09:10:00 UTC,+2.92342,+1.30135,+65,+65.541,+24.8445
2012-01-01 09:11:00 UTC,+2.92318,+1.30141,+65,+65.3471,+24.8338
2012-01-01 09:12:00 UTC,+2.92296,+1.30146,+65,+65.1839,+24.8236
2012-01-01 09:13:00 UTC,+2.92275,+1.30151,+65,+65.0462,+24.814
2012-01-01 09:14:00 UTC,+2.92256,+1.30155,+65,+64.9299,+24.8049
2012-01-01 09:15:00 UTC,+2.92237,+1.30159,+65,+64.8316,+24.7964
2012-01-01 09:16:00 UTC,+2.9222,+1.30163,+65,+64.7482,+24.7884
2012-01-01 09:17:00 UTC,+2.92204,+1.30167,+65,+64.6774,+24.781
2012-01-01 09:18:00 UTC,+2.92189,+1.3017,+65,+64.6171,+24.7741
2012-01-01 09:19:00 UTC,+2.92175,+1.30173,+65,+64.5655,+24.7678
2012-01-01 09:20:00 UTC,+2.92163,+1.30176,+65,+64.5213,+24.762
2012-01-01 09:21:00 UTC,+2.92152,+1.30179,+65,+64.4832,+24.7568
2012-01-01 09:22:00 UTC,+2.92142,+1.30181,+65,+64.4503,+24.7521
2012-01-01 09:23:00 UTC,+2.92133,+1.30183,+65,+64.4217,+24.748
2012-01-01 09:24:00 UTC,+2.92125,+1.30185,+65,+64.3967,+24.7444
2012-01-01 09:25:00 UTC,+2.92118,+1.30186,+65,+64.3747,+24.7414
2012-01-01 09:26:00 UTC,+2.92113,+1.30187,+65,+64.3552,+24.7389
2012-01-01 09:27:00 UTC,+2.92109,+1.30188,+65,+64.3379,+24.737
2012-01-01 09:28:00 UTC,+2.92106,+1.30189,+65,+64.3223,+24.7356
2012-01-01 09:29:00 UTC,+2.92104,+1.30189,+65,+64.3083,+24.7348
2012-01-01 09:30:00 UTC,+2.92104,+1.3019,+65,+64.2955,+24.7345
2012-01-01 09:31:00 UTC,+2.92104,+1.30189,+65,+64.2837,+24.7348
2012-01-01 09:32:00 UTC,+2.92106,+1.30189,+65,+64.2729,+24.7356
2012-01-01 09:33:00 UTC,+2.92109,+1.30188,+65,+64.2628,+24.737
2012-01-01 09:34:00 UTC,+2.92113,+1.30187,+65,+64.2533,+24.7389
2012-01-01 09:35:00 UTC,+2.92118,+1.30186,+65,+64.2444,+24.7414
2012-01-01 09:36:00 UTC,+2.92125,+1.30185,+65,+64.236,+24.7444
2012-01-01 09:37:00 UTC,+2.92133,+1.30183,+65,+64.2279,+24.748
2012-01-01 09:38:00 UTC,+2.92142,+1.30181,+65,+64.2202,+24.7521
2012-01-01 09:39:00 UTC,+2.92152,+1.30179,+65,+64.2127,+24.7568
2012-01-01 09:40:00 UTC,+2.92163,+1.30176,+65,+64.2055,+24.762
2012-01-01 09:41:00 UTC,+2.92175,+1.30173,+65,+64.1985,+24.7678
2012-01-01 09:42:00 UTC,+2.92189,+1.3017,+65,+64.1918,+24.7741
2012-01-01 09:43:00 UTC,+2.92204,+1.30167,+65,+64.1851,+24.781
2012-01-01 09:44:00 UTC,+2.9222,+1.30163,+65,+64.1786,+24.7884
2012-01-01 09:45:00 UTC,+2.92237,+1.30159,+65,+64.1723,+24.7964
2012-01-01 09:46:00 UTC,+2.92256,+1.30155,+65,+64.1661,+24.8049
2012-01-01 09:47:00 UTC,+2.92275,+1.30151,+65,+64.1599,+24.814
2012-01-01 09:48:00 UTC,+2.92296,+1.30146,+65,+64.1539,+24.8236
2012-01-01 09:49:00 UTC,+2.92318,+1.30141,+65,+64.148,+24.8338
2012-01-01 09:50:00 UTC,+2.92342,+1.30135,+65,+64.1421,+24.8445
2012-01-01 09:51:00 UTC,+2.92366,+1.3013,+65,+64.1364,+24.8558
2012-01-01 09:52:00 UTC,+2.92392,+1.30124,+65,+64.1307,+24.8676
2012-01-01 09:53:00 UTC,+2.92418,+1.30118,+65,+64.1251,+24.88
2012-01-01 09:54:00 UTC,+2.92446,+1.30112,+65,+64.1195,+24.8929
2012-01-01 09:55:00 UTC,+2.92476,+1.30105,+65,+64.1141,+24.9064
2012-01-01 09:56:00 UTC,+2.92506,+1.30098,+65,+64.1086,+24.9204
2012-01-01 09:57:00 UTC,+2.92538,+1.30091,+65,+64.1033,+24.935
2012-01-01 09:58:00 UTC,+2.9257,+1.30083,+65,+64.098,+24.9501
2012-01-01 09:59:00 UTC,+2.92604,+1.30076,+65,+64.0928,+24.9658
2012-01-01 10:00:00 UTC,+2.9264,+1.30068,+65,+64.0877,+24.982
2012-01-01 10:01:00 UTC,+2.92763,+1.3004,+65,+64.0826,+25.0386
2012-01-01 10:02:00 UTC,+2.92884,+1.30012,+65,+64.078,+25.0944
2012-01-01 10:03:00 UTC,+2.93003,+1.29985,+65,+64.0738,+25.1494
2012-01-01 10:04:00 UTC,+2.93121,+1.29959,+65,+64.0699,+25.2036
2012-01-01 10:05:00 UTC,+2.93238,+1.29932,+65,+64.0663,+25.257
2012-01-01 10:06:00 UTC,+2.93352,+1.29907,+65,+64.063,+25.3096
2012-01-01 10:07:00 UTC,+2.93465,+1.29881,+65,+64.0641,+25.3614
2012-01-01 10:08:00 UTC,+2.93577,+1.29856,+65,+64.0648,+25.4124
2012-01-01 10:09:00 UTC,+2.93686,+1.29831,+65,+64.0653,+25.4626
2012-01-01 10:10:00 UTC,+2.93794,+1.29807,+65,+64.0656,+25.512
2012-01-01 10:11:00 UTC,+2.93901,+1.29783,+65,+64.0657,+25.5606
2012-01-01 10:12:00 UTC,+2.94006,+1.29759,+65,+64.0656,+25.6084
2012-01-01 10:13:00 UTC,+2.94109,+1.29736,+65,+64.0654,+25.6554
2012-01-01 10:14:00 UTC,+2.9421,+1.29714,+65,+64.0652,+25.7016
2012-01-01 10:15:00 UTC,+2.9431,+1.29691,+65,+64.0648,+25.747
2012-01-01 10:16:00 UTC,+2.94407,+1.29669,+65,+64.0645,+25.7916
2012-01-01 10:17:00 UTC,+2.94504,+1.29648,+65,+64.064,+25.8354
2012-01-01 10:18:00 UTC,+2.94598,+1.29626,+65,+64.0636,+25.8784
2012-01-01 10:19:00 UTC,+2.94691,+1.29606,+65,+64.0631,+25.9206
2012-01-01 10:20:00 UTC,+2.94782,+1.29585,+65,+64.0626,+25.962
2012-01-01 10:21:00 UTC,+2.94872,+1.29565,+65,+64.0621,+26.0026
2012-01-01 10:22:00 UTC,+2.9496,+1.29546,+65,+64.0617,+26.0424
2012-01-01 10:23:00 UTC,+2.95046,+1.29527,+65,+64.0612,+26.0814
2012-01-01 10:24:00 UTC,+2.9513,+1.29508,+65,+64.0607,+26.1196
2012-01-01 10:25:00 UTC,+2.95213,+1.29489,+65,+64.0602,+26.157
2012-01-01 10:26:00 UTC,+2.95294,+1.29471,+65,+64.0598,+26.1936
2012-01-01 10:27:00 UTC,+2.95373,+1.29454,+65,+64.0593,+26.2294
2012-01-01 10:28:00 UTC,+2.9545,+1.29436,+65,+64.0589,+26.2644
2012-01-01 10:29:00 UTC,+2.95526,+1.2942,+65,+64.0585,+26.2986
2012-01-01 10:30:00 UTC,+2.956,+1.29403,+65,+64.0581,+26.332
