# file...... out_waterheater.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... waterheater 5
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,power.real[kW],temperature[degF]
2012-01-02 22:08:00 UTC,+0,+127.379
2012-01-02 22:09:00 UTC,+0,+127.37
2012-01-02 22:10:00 UTC,+0,+127.361
2012-01-02 22:11:00 UTC,+0,+127.351
2012-01-02 22:12:00 UTC,+0,+127.342
2012-01-02 22:13:00 UTC,+0,+127.333
2012-01-02 22:14:00 UTC,+0,+127.324
2012-01-02 22:15:00 UTC,+0,+127.315
2012-01-02 22:16:00 UTC,+0,+127.306
2012-01-02 22:17:00 UTC,+0,+127.297
2012-01-02 22:18:00 UTC,+0,+127.288
2012-01-02 22:19:00 UTC,+0,+127.279
2012-01-02 22:20:00 UTC,+0,+127.269
2012-01-02 22:21:00 UTC,+0,+127.26
2012-01-02 22:22:00 UTC,+0,+127.251
2012-01-02 22:23:00 UTC,+0,+127.242
2012-01-02 22:24:00 UTC,+0,+127.233
2012-01-02 22:25:00 UTC,+0,+127.224
2012-01-02 22:26:00 UTC,+0,+127.214
2012-01-02 22:27:00 UTC,+0,+127.205
2012-01-02 22:28:00 UTC,+0,+127.196
2012-01-02 22:29:00 UTC,+0,+127.187
2012-01-02 22:30:00 UTC,+0,+127.177
2012-01-02 22:31:00 UTC,+0,+127.168
2012-01-02 22:32:00 UTC,+0,+127.159
2012-01-02 22:33:00 UTC,+0,+127.149
2012-01-02 22:34:00 UTC,+0,+127.14
2012-01-02 22:35:00 UTC,+0,+127.131
2012-01-02 22:36:00 UTC,+0,+127.122
2012-01-02 22:37:00 UTC,+0,+127.112
2012-01-02 22:38:00 UTC,+0,+127.103
2012-01-02 22:39:00 UTC,+0,+127.094
2012-01-02 22:40:00 UTC,+0,+127.084
2012-01-02 22:41:00 UTC,+0,+127.075
2012-01-02 22:42:00 UTC,+0,+127.066
2012-01-02 22:43:00 UTC,+0,+127.056
2012-01-02 22:44:00 UTC,+0,+127.047
2012-01-02 22:45:00 UTC,+0,+127.038
2012-01-02 22:46:00 UTC,+0,+127.029
2012-01-02 22:47:00 UTC,+0,+127.019
2012-01-02 22:48:00 UTC,+0,+127.01
2012-01-02 22:49:00 UTC,+0,+127.001
2012-01-02 22:50:00 UTC,+0,+126.991
2012-01-02 22:51:00 UTC,+0,+126.982
2012-01-02 22:52:00 UTC,+0,+126.973
2012-01-02 22:53:00 UTC,+0,+126.963
2012-01-02 22:54:00 UTC,+0,+126.954
2012-01-02 22:55:00 UTC,+0,+126.945
2012-01-02 22:56:00 UTC,+0,+126.936
2012-01-02 22:57:00 UTC,+0,+126.926
2012-01-02 22:58:00 UTC,+0,+126.917
2012-01-02 22:59:00 UTC,+0,+126.908
2012-01-02 23:00:00 UTC,+0,+126.899
2012-01-02 23:01:00 UTC,+0,+126.89
2012-01-02 23:02:00 UTC,+0,+126.881
2012-01-02 23:03:00 UTC,+0,+126.872
2012-01-02 23:04:00 UTC,+0,+126.863
2012-01-02 23:05:00 UTC,+0,+126.854
2012-01-02 23:06:00 UTC,+0,+126.845
2012-01-02 23:07:00 UTC,+0,+126.836
2012-01-02 23:08:00 UTC,+0,+126.827
2012-01-02 23:09:00 UTC,+0,+126.818
2012-01-02 23:10:00 UTC,+0,+126.808
2012-01-02 23:11:00 UTC,+0,+126.799
2012-01-02 23:12:00 UTC,+0,+126.79
2012-01-02 23:13:00 UTC,+0,+126.781
2012-01-02 23:14:00 UTC,+0,+126.772
2012-01-02 23:15:00 UTC,+0,+126.763
2012-01-02 23:16:00 UTC,+0,+126.753
2012-01-02 23:17:00 UTC,+0,+126.744
2012-01-02 23:18:00 UTC,+0,+126.735
2012-01-02 23:19:00 UTC,+0,+126.726
2012-01-02 23:20:00 UTC,+0,+126.716
2012-01-02 23:21:00 UTC,+0,+126.707
2012-01-02 23:22:00 UTC,+0,+126.698
2012-01-02 23:23:00 UTC,+0,+126.689
2012-01-02 23:24:00 UTC,+0,+126.679
2012-01-02 23:25:00 UTC,+0,+126.67
2012-01-02 23:26:00 UTC,+0,+126.661
2012-01-02 23:27:00 UTC,+0,+126.652
2012-01-02 23:28:00 UTC,+0,+126.642
2012-01-02 23:29:00 UTC,+0,+126.633
2012-01-02 23:30:00 UTC,+0,+126.624
2012-01-02 23:31:00 UTC,+0,+126.615
2012-01-02 23:32:00 UTC,+0,+126.605
2012-01-02 23:33:00 UTC,+0,+126.596
2012-01-02 23:34:00 UTC,+0,+126.587
2012-01-02 23:35:00 UTC,+0,+126.578
2012-01-02 23:36:00 UTC,+0,+126.569
2012-01-02 23:37:00 UTC,+0,+126.56
2012-01-02 23:38:00 UTC,+0,+126.551
2012-01-02 23:39:00 UTC,+0,+126.542
2012-01-02 23:40:00 UTC,+0,+126.533
2012-01-02 23:41:00 UTC,+0,+126.524
2012-01-02 23:42:00 UTC,+0,+126.515
2012-01-02 23:43:00 UTC,+0,+126.506
2012-01-02 23:44:00 UTC,+0,+126.497
2012-01-02 23:45:00 UTC,+0,+126.488
2012-01-02 23:46:00 UTC,+0,+126.479
2012-01-02 23:47:00 UTC,+0,+126.47
2012-01-02 23:48:00 UTC,+0,+126.461
2012-01-02 23:49:00 UTC,+0,+126.452
2012-01-02 23:50:00 UTC,+0,+126.443
2012-01-02 23:51:00 UTC,+0,+126.433
2012-01-02 23:52:00 UTC,+0,+126.424
2012-01-02 23:53:00 UTC,+0,+126.415
2012-01-02 23:54:00 UTC,+0,+126.406
2012-01-02 23:55:00 UTC,+0,+126.397
2012-01-02 23:56:00 UTC,+0,+126.388
2012-01-02 23:57:00 UTC,+0,+126.378
2012-01-02 23:58:00 UTC,+0,+126.369
2012-01-02 23:59:00 UTC,+0,+126.36
